rank,signal_type,ticker,company,last_price,market_cap_aud_approx,one_day_pct,five_day_pct,twenty_day_pct,volume_spike_vs_20d,trigger,avoid_flags,news_headlines,openai_score,openai_classification,openai_rationale,manual_review_notes,error
11,near_miss,GMG.AX,GOODMAN GROUP,27.27,,-5.25,-8.09,-4.68,1.71,1D <= -4.0%; 5D <= -8.0%,downgrade,Goodman Group (ASX:GMG) Shares Trail A$2.675b Profit And Data Centre Push - simplywall.st | Why were Goodman shares just downgraded? - The Motley Fool Australia | Goodman Group (ASX:GMG) Expands Data-Centre Strategy as Investors Assess Growth Execution - Kalkine | What Is Changing for Goodman Group (ASX:GMG) in Real Estate Stocks? - Kalkine Media | Weekly wrap: Aussie shares sink 0.6% as US Bonds defy Bessent intervention - smallcaps.com.au,,not_run,OpenAI classification not run. Add OPENAI_API_KEY to GitHub Actions secrets to enable it.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent. Market cap temporarily unavailable; retained because ticker is in the broad A300 universe.",
12,near_miss,MAH.AX,MACMAHON HOLDINGS LTD,1.03,2230410240.0,-5.05,6.7,8.95,1.93,1D <= -4.0%,,"Macmahon Holdings Limited (ASX:MAH) Surges 11% in a Day-Two Reversal: The Market Is Rethinking Its FY26 Verdict - Kalkine | Macmahon Holdings (ASX:MAH) Shares Fall As Record Profit Meets Margin Questions - simplywall.st | Macmahon Holdings (ASX:MAH) Surges 12.98% as Record FY26 Performance Extends a Powerful Rally - Kalkine | Insights: Macmahon Holdings Limited (ASX:MAH) - smallcaps.com.au | Assessing Macmahon Holdings (ASX:MAH) Valuation After Strong Earnings, Higher Dividend And Reaffirmed FY26 Guidance - Yahoo Finance",,not_run,OpenAI classification not run. Add OPENAI_API_KEY to GitHub Actions secrets to enable it.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
13,near_miss,CAT.AX,CATAPULT SPORTS LTD,3.55,1121713024.0,-4.83,-4.83,4.11,0.97,1D <= -4.0%,,"Catapult Sports (ASX:CAT) Weakens: Assessing the Sports Analytics and Wearables Business - Kalkine | CATAPULT SPORTS LTD Share Price - CAT, RNS News, Articles, Quotes, & Charts (ASX:CAT) - Proactive financial news | Buy, hold, sell: Catapult Sports, Worley, CBA shares - The Motley Fool Australia | 3 ASX Growth Stocks With High Insider Confidence - simplywall.st | Catapult Sports (ASX:CAT) Dips as Sports Analytics Stocks Feel Technology Sector Headwinds - Kalkine",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
14,near_miss,4DX.AX,4DMEDICAL LTD,3.83,2297744640.0,-4.73,5.22,23.15,0.61,1D <= -4.0%,,"4DMEDICAL Ltd (ASX: 4DX) Share Price Rises on the ASX Health Care Sector – 20 August 2026 Update - Kalkine | Why this expert is betting against 4DMedical and DroneShield shares - The Motley Fool Australia | Why Is 4DMEDICAL (ASX:4DX) Share Price Gaining Today? - Kalkine | Up 1,250% in a year, why 4DMedical shares can keep charging higher - The Motley Fool Australia | 4DMEDICAL Ltd (ASX: 4DX) Share Price Falls 5.10% as Stock Trades Within Its Daily Range - Kalkine",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
15,near_miss,SRL.AX,SUNRISE ENERGY METALS LTD,15.9,2694261760.0,-4.39,-9.81,7.43,0.91,1D <= -4.0%; 5D <= -8.0%,,"Have Sunrise Energy Metals Insiders Been Selling Stock? - simplywall.st | Sunrise Energy Metals (ASX:SRL) Shares Decline Amid Weak Material Sector Sentiment - Kalkine | Sunrise Energy Metals (ASX:SRL) Looks Fully Priced After $400 Million Defense Loan - simplywall.st | Resources Top 5: SRL jumps on US loan for scandium play, AUZ benefits from nearology - Stockhead | Up 3400%, What is Going On With Sunrise Energy Metals Shares? - thebull.com.au",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
16,near_miss,CUV.AX,CLINUVEL PHARMACEUTICALS LTD,10.42,525458720.0,-4.32,9.11,3.58,1.06,1D <= -4.0%,,"Clinuvel Pharmaceuticals (ASX:CUV) Shares Rise as Clinical Pipeline Gains Investor Focus - Kalkine | High Growth Tech Stocks In Australia Featuring Three Prominent Companies - simplywall.st | This ASX 300 stock is racing 6% higher on exciting news - The Motley Fool Australia | Health Check: Cash is king in these troubled times, declares defiant Clinuvel - Stockhead | Insights: Clinuvel Pharmaceuticals Ltd (ASX:CUV) - smallcaps.com.au",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
17,near_miss,CNI.AX,CENTURIA CAPITAL GROUP,1.37,,-2.49,-8.67,-5.84,0.94,5D <= -8.0%,,Centuria Capital Group (ASX:CNI) Examining Its Listed Real Estate Market Profile and Trading Activity - Kalkine | Centuria Capital Group (ASX:CNI) Shares Surge as AI Infrastructure Plans Gain Market Attention - Kalkine | 2 ASX shares tipped to grow 40% or more in the next 12 months - The Motley Fool Australia | How The Centuria Capital Group (ASX:CNI) Narrative Is Shifting With Steady Valuation And New Guidance - Yahoo Finance | Centuria Capital Group (ASX:CNI) Share Price in Focus as Real Estate Stocks Slip - Kalkine,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent. Market cap temporarily unavailable; retained because ticker is in the broad A300 universe.",
18,near_miss,MYR.AX,MYER HOLDINGS LTD,0.21,,-2.33,-2.33,-16.0,0.54,20D <= -15.0%,,Myer (ASX:MYR) Drops — Why is Department Store Under Pressure Today? - Kalkine | Undervalued ASX retailer benefiting from rebound in spending - Morningstar Australia | Myer (ASX:MYR) share price in focus as profit jumps 33% in HY26 result - Rask Media | Insights: Myer Holdings Ltd (ASX:MYR) - smallcaps.com.au | Private companies own 31% of Myer Holdings Limited (ASX:MYR) shares but individual investors control 41% of the company - Yahoo Finance,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent. Market cap temporarily unavailable; retained because ticker is in the broad A300 universe.",
19,near_miss,NXT.AX,NEXTDC LTD,13.67,10394891264.0,-1.65,-8.13,1.86,0.68,5D <= -8.0%,,"NEXTDC (ASX: NXT) Share Price Falls Today - Why Investors Are Watching This Data Centre Stock - Kalkine | ASX Movers Today: NEXTDC (ASX:NXT) in focus as volatility after earnings reshapes Technology Stocks - Kalkine Media | NextDC shares rocket 27% higher: Buy, hold or sell? - The Motley Fool Australia | Nextdc (ASX:NXT) shares halted for $2.2 billion capital plan to fund huge growth - Rask Media | A Positive Finish for NEXTDC (ASX:NXT) Shares—What Are Investors Looking Beyond the Rally? - Kalkine",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
20,near_miss,NWL.AX,NETWEALTH GROUP LTD,21.86,5364371968.0,-1.13,-8.88,4.19,1.54,5D <= -8.0%,,"Netwealth (ASX:NWL) Shares Decline Amid Weakness Among Financial Service Stocks - Kalkine | Netwealth Shares Bounce 22%, As Momentum Shifts: The Latest - thebull.com.au | 2 ASX 200 stocks that could rise 31% and 121% - The Motley Fool Australia | NWL Forecast — Price Target — Prediction for 2027 - TradingView | With 48% ownership, Netwealth Group Limited (ASX:NWL) insiders have a lot riding on the company's future - simplywall.st",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
21,near_miss,GWA.AX,GWA GROUP LTD,2.08,529117728.0,-0.48,-8.37,-6.39,0.74,5D <= -8.0%,,"GWA Group Limited (ASX:GWA) Share Price Decline Highlights Cash Flow and Housing Market Concerns - Kalkine | GWA Group Director Nicola Page Acquires 5,000 Ordinary Shares On-Market - Kalkine | GWA Forecast — Price Target — Prediction for 2027 - TradingView | GWA Group Limited's (ASX:GWA) largest shareholders are retail investors with 39% ownership, institutions own 37% - Yahoo Finance | ASX Penny Stocks To Watch In July 2026 - simplywall.st",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
22,near_miss,BVS.AX,BRAVURA SOLUTIONS LTD,3.15,1479389824.0,0.61,-8.08,38.66,1.14,5D <= -8.0%,,"Bravura Solutions (ASX:BVS) Shares in Focus Ahead of Upcoming Ex-Dividend Date - Kalkine | Bravura Solutions (ASX:BVS): Recurring Revenue Growth, AI Automation and FY27 Outlook in Focus - Kalkine | Bravura Solutions (ASX:BVS) Shares Reflect Margin Gains But Churn Questions Linger - simplywall.st | Why this ASX software stock is rocketing 13% today - The Motley Fool Australia | Why Bravura Solutions (ASX:BVS) Is Up 28.2% After Launching a Major Buyback and Dividend Boost - simplywall.st",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
23,near_miss,BSL.AX,BLUESCOPE STEEL LTD,30.41,,1.2,-9.74,-5.32,0.95,5D <= -8.0%,,"BlueScope Steel (ASX:BSL) Share Price Advances After FY26 Results and Capital Return Update - Kalkine | BlueScope Steel (ASX:BSL) Is Down 9.7% After Earnings Surge Resets Its Profitability Benchmark – Has The Bull Case Changed? - simplywall.st | BlueScope Steel (ASX:BSL): Why Could This Value Stock Matter Now? - Kalkine Media | BlueScope Steel Ltd (ASX:BSL) Drops — Should It Stay on Your Radar? - Kalkine | After a 40% rally, what’s next for this ASX steel stock? - The Motley Fool Australia",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent. Market cap temporarily unavailable; retained because ticker is in the broad A300 universe.",
24,near_miss,SGM.AX,SIMS LTD,23.56,4552569344.0,1.38,-10.93,-9.63,1.67,5D <= -8.0%,,"ASX 200 Stocks in Red: Sims Limited (ASX:SGM) and Bendigo Bank (ASX:BEN) Slide on FY26 Updates - Kalkine | Insider Buys Additional AU$458k In Sims Stock - simplywall.st | Sims (ASX:SGM) Balances Strong FY26 Recovery Against Cyclical Metal Recycling Risks - Kalkine | Sims Limited (ASX:SGM) Profit Rebound Raises a Bigger Market Question - Kalkine Media | Up 134% since October, why is this $6 billion ASX 200 stock leaping higher again today? - The Motley Fool Australia",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
25,near_miss,LLC.AX,LENDLEASE GROUP,2.77,1913768576.0,2.8,-11.2,2.07,1.04,5D <= -8.0%,downgrade,Lendlease Group (ASX:LLC) in Focus After Positive Trading Session for Property Stock - Kalkine | Lendlease Group (ASX:LLC) Could Be 16% Overvalued On Its Full Year Loss - simplywall.st | ASX real estate share receives sharp downgrade - Morningstar Australia | Relegation day: Lendlease dropped from ASX 100 - AFR | Lendlease Group (ASX:LLC) Shares Retreat as Investors Assess Property Outlook - Kalkine,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
