rank,signal_type,ticker,company,last_price,market_cap_aud_approx,one_day_pct,five_day_pct,twenty_day_pct,volume_spike_vs_20d,trigger,avoid_flags,news_headlines,openai_score,openai_classification,openai_rationale,manual_review_notes,error
11,near_miss,PYC.AX,PYC THERAPEUTICS LTD,2.32,2281744128,-4.13,-9.73,7.91,0.8,1D <= -4.0%; 5D <= -8.0%,,PYC Therapeutics Ltd (ASX:PYC) in Focus: Why Investors Are Watching the Stock - Kalkine | Why PYC Therapeutics (ASX:PYC) Is Up 10.5% After Narrowing Its Full-Year Net Loss - simplywall.st | PYC Stock Price and Chart — ASX:PYC - TradingView | This ASX biotech stock could more than double Canaccord Genuity says - The Motley Fool Australia | Pleasing Signs As A Number Of Insiders Buy PYC Therapeutics Stock - simplywall.st,,not_run,OpenAI classification not run. Add OPENAI_API_KEY to GitHub Actions secrets to enable it.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
12,near_miss,GNC.AX,GRAINCORP LTD-A,6.66,1480675456,-4.03,-5.26,22.65,1.58,1D <= -4.0%,,GrainCorp (ASX:GNC) Gains 3.2% as De-Rated Shares Rebound Without Fresh Company News - Kalkine | Is the steep drop in this ASX share warranted? - Morningstar Australia | GrainCorp (ASX:GNC): Could This Be the Next ASX Stock to Surprise Investors? - Kalkine | ASX 200 stock crashes 12% on half-year results - The Motley Fool Australia | How The Story Is Shifting For GrainCorp (ASX:GNC) After The Latest Valuation Reset - Yahoo Finance,,not_run,OpenAI classification not run. Add OPENAI_API_KEY to GitHub Actions secrets to enable it.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
13,near_miss,VUL.AX,VULCAN ENERGY RESOURCES LTD,2.5,1196651776,-3.85,-4.21,-15.54,1.4,20D <= -15.0%,,Vulcan Energy Resources (ASX:VUL) Shares Under Pressure Amid Ongoing Lithium Project Development - Kalkine | Vulcan Energy Resources (ASX:VUL) Shares Sink Under Mounting Losses And Funding Strain - simplywall.st | Why Is Vulcan Energy Resources (ASX:VUL) Advancing Its European Lithium Ambitions? - Kalkine Media | Vulcan Energy Resources quarterly update: Lionheart milestone reached - The Motley Fool Australia | Vulcan Energy Resources Ltd. Actuals & Estimates (ASX:VUL) - TradingView,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
14,near_miss,NXT.AX,NEXTDC LTD,12.3,9354008576,-3.83,-1.91,-16.21,3.06,20D <= -15.0%,,ASX data centre share forecasts AI fuelled earnings surge - Morningstar Australia | NextDC to raise $1.1B via convertible notes - grafa.com | Why Did NEXTDC (ASX:NXT) Lead Top 5 ASX 100 Stock Gainers? - Kalkine Media | NEXTDC (ASX: NXT) Share Price Falls Today - Why Investors Are Watching This Data Centre Stock - Kalkine | 2 ASX data centre stocks rated a buy - The Motley Fool Australia,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
15,near_miss,NWL.AX,NETWEALTH GROUP LTD,19.32,4743181312,-3.21,-4.94,-18.95,1.08,20D <= -15.0%,,"Why Netwealth (ASX:NWL) Continues to Stay on the Investor Radar? - Kalkine | Netwealth Shares Bounce 22%, As Momentum Shifts: The Latest - thebull.com.au | 2 ASX 200 stocks that could rise 31% and 121% - The Motley Fool Australia | Netwealth Group (ASX:NWL): Why This Could Be One ASX Financial Stock Investors May Be Watching Into September - Kalkine | Is Netwealth Group (ASX:NWL) in Focus Among Midcap Stocks? - Kalkine Media",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
16,near_miss,HUB.AX,HUB24 LTD,71.39,5837829632,-2.66,-3.11,-17.99,1.22,20D <= -15.0%,,"HUB24 Limited (ASX:HUB) Share Price Falls as Investors Assess Growth Expectations and FY26 Outlook - Kalkine | Why Is HUB24 (ASX:HUB) in Focus as Rate Fears Return? - Kalkine Media | HUB24 Limited's (ASX:HUB) latest 10.0% decline adds to one-year losses, institutional investors may consider drastic measures - simplywall.st | HUB Forecast — Price Target — Prediction for 2027 - TradingView | 3 overvalued ASX shares going into earnings - Morningstar Australia",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
17,near_miss,WA1.AX,WA1 RESOURCES LTD,10.89,809610304,-2.42,-4.97,-15.38,1.55,20D <= -15.0%,,"ASX Emerging Resources Stocks for September 2026: WA1 Resources, Black Cat Syndicate and Aurelia Metals in Focus - Kalkine | Breakeven On The Horizon For WA1 Resources Ltd (ASX:WA1) - simplywall.st | We Might See A Profit From WA1 Resources Ltd (ASX:WA1) Soon - Yahoo Finance | WA1 Resources expands Luni resource and strengthens cash position in June quarter - The Motley Fool Australia | WA1 Forecast — Price Target — Prediction for 2027 - TradingView",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
18,near_miss,MSB.AX,MESOBLAST LTD,2.17,2817850880,-2.25,-8.82,-8.82,0.86,5D <= -8.0%,,Mesoblast (ASX:MSB): Ryoncil Revenue and Pipeline Expansion Redefine the Commercial Story - Kalkine | Mesoblast share price jumps on blockbuster news - The Motley Fool Australia | Analysts Just Shaved Their Mesoblast Limited (ASX:MSB) Forecasts Dramatically - simplywall.st | Mesoblast Shares Flip From Laggard To ASX 200 Leader: Here’s Why - thebull.com.au | Mesoblast Ltd (ASX:MSB) Stock Is on Investors' Radar—Here's Why - Kalkine,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
19,near_miss,BC8.AX,BLACK CAT SYNDICATE LTD,1.02,743506560,-1.92,-8.93,-6.85,1.04,5D <= -8.0%,,Why Black Cat Syndicate (ASX:BC8) Stock Is on the Radar - Kalkine | Black Cat Syndicate (ASX: BC8) — Is This Gold Explorer Worth Keeping on Your Watchlist? - Kalkine | Black Cat Syndicate (ASX:BC8) Shares Screen Cheap As Gold Profits Jump - simplywall.st | This ASX 300 gold stock is leaping 9% today on major growth news - The Motley Fool Australia | Insights: Black Cat Syndicate Limited (ASX:BC8) - smallcaps.com.au,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
20,near_miss,FLT.AX,FLIGHT CENTRE TRAVEL GROUP L,11.0,2252649728,-1.87,-4.1,-16.16,1.02,20D <= -15.0%,downgrade,"Flight Centre Travel Group Limited (ASX:FLT) Among the ASX's Most Active as Shares Slip - What Traders Are Watching - Kalkine | Buy, hold, sell: Dicker Data, Polynovo, Flight Centre shares - The Motley Fool Australia | Why it’s not all bad news for Flight Centre following downgrade - Morningstar Australia | Is Flight Centre (ASX:FLT) Undervalued After Its Latest Results? - Kalkine Media | Flight Centre Travel Group delivers record year despite Q4 challenges - The Motley Fool Australia",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
21,near_miss,GDG.AX,GENERATION DEVELOPMENT GROUP,3.14,1259959552,-1.87,0.32,-17.97,1.45,20D <= -15.0%,,"Generation Development Group Limited (ASX:GDG) Heavy ASX Trading Meets a Falling Share Price - Is a Rebound Ahead? - Kalkine | Buy, hold, sell: Generation Development, Fletcher Building, Saluda Medical shares - The Motley Fool Australia | Generation Development Group (ASX:GDG): Is the Market Underestimating This Financials Name? - Kalkine | Generation Development Group (ASX:GDG) Shares Drift As FUM Strength Meets Thin Margins - simplywall.st | Generation Development Group FY26 earnings: Record inflows and FUM growth - The Motley Fool Australia",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
22,near_miss,JBH.AX,JB HI-FI LTD,64.74,7078281728,-1.83,-2.66,-19.98,1.11,20D <= -15.0%,,"JB Hi-Fi, GPT Group, Charter Hall shares hit 52-week low: Is there any chance of a rebound? - The Motley Fool Australia | JB Hi-Fi (ASX:JBH): Can Australia's Record-Breaking Retailer Keep Its Winning Streak Alive? - Kalkine | JB Hi-Fi (ASX:JBH): Can protect record revenue quality? - Kalkine Media | Are JB Hi Fi (ASX:JBH) Shares Undervalued After Solid FY 2026 Earnings? - simplywall.st | JB Hi-Fi (ASX:JBH) lifts payout to 75% as dividend policy re-rates the story - Stocks Down Under",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
23,near_miss,DRO.AX,DRONESHIELD LTD,1.7,1572873600,-1.73,2.1,-15.42,0.39,20D <= -15.0%,,"DroneShield (ASX:DRO) share price in focus on FY26 trading update, new CFO - Rask Media | Should I buy DroneShield shares following today's trading update? - The Motley Fool Australia | DroneShield (ASX:DRO): Why Global Defence Spending is Putting This Counter-Drone Stock on Every Watchlist - Kalkine | DroneShield Stock ASX:DRO: Defence Demand Puts ASX Shares in Focus - Kalkine Media | 3 reasons to buy DroneShield shares after their 74% decline - The Motley Fool Australia",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
24,near_miss,CAT.AX,CATAPULT SPORTS LTD,3.01,951086336,-1.63,-2.9,-16.62,0.68,20D <= -15.0%,,"Catapult Sports (ASX:CAT): Record Revenue and 67% Profit Surge: Why This ASX Stock Could Be One to Watch in September - Kalkine | ASX August 2026 Stocks Estimated Below Fair Value - simplywall.st | Why Is Catapult (ASX:CAT) Reaffirming Sports Tech Guidance? - Kalkine Media | CATAPULT SPORTS LTD Share Price - CAT, RNS News, Articles, Quotes, & Charts (ASX:CAT) - Proactive financial news | Buy, hold, sell: Catapult Sports, Worley, CBA shares - The Motley Fool Australia",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
25,near_miss,WTC.AX,WISETECH GLOBAL LTD,33.85,11424215040,-1.62,-7.59,-17.35,0.75,20D <= -15.0%,,"WiseTech shares are down 62%. Why are brokers still bullish? - The Motley Fool Australia | WiseTech Global (ASX:WTC): Leadership Renewal, e2open Integration and the Next Phase of Global Growth - Kalkine | Down 63%, I think WiseTech shares could be heading for a huge comeback - The Motley Fool Australia | Chart of the Week: Can WiseTech shares finally bounce back? - Morningstar Australia | WiseTech Global (ASX:WTC): What drives WiseTech after result? - Kalkine Media",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
26,near_miss,MAQ.AX,MACQUARIE TECHNOLOGY GROUP L,53.16,1370131584,-1.56,-2.23,-16.06,1.39,20D <= -15.0%,,Macquarie Technology Group (ASX:MAQ) Shares Tick Higher Today – Here’s What Happening - Kalkine | Macquarie Technology (ASX:MAQ): Why Shares Are Sliding - Kalkine Media | The ASX data center stock flying under the radar - Morningstar Australia | Why Macquarie Technology is one of the most interesting AI infrastructure plays on the ASX - The Motley Fool Australia | Can Macquarie Technology Scale Its AI Campus (ASX:MAQ)? - Kalkine Media,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
27,near_miss,IPH.AX,IPH LTD,3.21,823323520,-1.53,-3.6,-18.83,1.33,20D <= -15.0%,,IPH (ASX: IPH): IPH in Focus: What Investors Should Be Watching Next - Kalkine | CITIWARRANTS 2.6918 IPH MINI LONG (ASX:IPHKOA) - intelligentinvestor.com.au | IPH Ltd FY26 earnings: resilient profit growth and higher dividend - The Motley Fool Australia | IPH Puts Earnings Resilience in Focus (ASX:IPH) - Kalkine Media | Why IPH Ltd (ASX:IPH) Could Be One to Watch in September - Kalkine,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
28,near_miss,CMW.AX,CROMWELL PROPERTY GROUP,0.36,942792064,-1.37,-5.26,-16.28,1.33,20D <= -15.0%,,Cromwell Property Group (ASX:CMW) Under the Lens as Funds Growth and Capital Deployment Drive Its Next Phase - Kalkine | Cromwell Property Group (ASX:CMW) Shares Hinge On Yield Or Manager Shift - simplywall.st | Cromwell Property Group (ASX:CMW) Gains Ground—Can Portfolio Repositioning Lift Returns? - Kalkine | ASX Hidden Value Opportunities Cromwell Property Group Plus Two More Stocks With Estimated Discounted Prices - Yahoo Finance | CMW Forecast — Price Target — Prediction for 2027 - TradingView,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
29,near_miss,ABB.AX,AUSSIE BROADBAND LTD,4.1,1293242752,-0.97,-0.1,-15.25,1.31,20D <= -15.0%,,"Aussie Broadband (ASX:ABB) Builds Scale Through AGL Telco Integration and Enterprise Growth - Kalkine | Aussie Broadband Buys Back 344,209 Shares on 9 September 2026 in On-Market Programme - Kalkine | What Is Aussie Broadband (ASX:ABB) Doing Differently? - Kalkine Media | Aussie Broadband Limited (ASX:ABB) Passed Our Checks, And It's About To Pay A AU$0.036 Dividend - simplywall.st | Is Aussie Broadband (ASX:ABB) Winning the Service Race? - Kalkine Media",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
30,near_miss,WES.AX,WESFARMERS LTD,73.52,83465977856,-0.86,-4.41,-15.63,1.64,20D <= -15.0%,,"Wesfarmers (ASX:WES) Shares Retreat With Bunnings, Kmart and Lithium in Focus - Kalkine | Wesfarmers (ASX:WES): Can diversified quality persist? - Kalkine Media | What Is Wesfarmers Limited's (ASX:WES) Share Price Doing? - Yahoo Finance | Wesfarmers shares: Buy, hold or sell? - The Motley Fool Australia | Wesfarmers (ASX:WES) Caught in Retail Downdraft - Kalkine",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
31,near_miss,OCL.AX,OBJECTIVE CORPORATION LTD,5.89,563162368,-0.84,-6.8,-15.36,0.83,20D <= -15.0%,,"Objective Corporation (ASX:OCL) Balances Recurring Revenue Growth Amid Active Share Buy-Back - Kalkine | Objective Corporation (ASX:OCL): Defence Contract Loss, Share Buyback and the Nexus Transition - Kalkine | Will Objective Corporation (ASX:OCL) Keep Compounding? - Kalkine Media | Objective Corporation Limited Just Recorded A 7.8% EPS Beat: Here's What Analysts Are Forecasting Next - simplywall.st | When Should You Buy Objective Corporation Limited (ASX:OCL)? - Yahoo Finance",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
32,near_miss,NCK.AX,NICK SCALI LTD,14.21,1215391232,-0.35,-2.67,-15.01,0.68,20D <= -15.0%,,"Brokers rate these 5 ASX shares as a strong buy, and tip upsides of 28% to 62% - The Motley Fool Australia | Nick Scali (ASX:NCK) Up Today —FY26 Revenue and Profit Growth in Focus - Kalkine | Why is Nick Scali (ASX:NCK) leaning harder on the UK? - Kalkine Media | Nick Scali (ASX:NCK): Why This Could Be a September Retail and Consumer Stock to Watch - Kalkine | Nick Scali shares in focus after 22% NPAT jump in FY26 earnings - The Motley Fool Australia",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
33,near_miss,SIQ.AX,SMARTGROUP CORP LTD,11.0,1429757824,0.27,-2.77,-15.39,0.92,20D <= -15.0%,,Will Smartgroup (ASX:SIQ) Keep Its Dividend Run Going? - Kalkine Media | Smartgroup Corporation (ASX:SIQ): The Salary Packaging Business Quietly Outrunning the Market - Kalkine | Guess which ASX 300 stock is outperforming today on $20 million buyback news - The Motley Fool Australia | Does Smartgroup (ASX:SIQ) EV Leasing Surge Reveal a Durable Edge in Employee Services? - simplywall.st | Insights: Smartgroup Corporation Ltd (ASX:SIQ) - smallcaps.com.au,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
34,near_miss,CNI.AX,CENTURIA CAPITAL GROUP,1.27,1274384512,0.4,2.83,-19.62,0.66,20D <= -15.0%,,Centuria Capital Group (ASX:CNI) in Focus Amid Record AUM and FY27 Expansion Plans - Kalkine | Centuria Capital Group (ASX:CNI) Shares Trail A Profitable Recovery Story - simplywall.st | Could Centuria Capital Group (ASX:CNI) Be an Overlooked ASX Property Story? - Kalkine | First Sentier Group Reports Increase in Substantial Holding in Centuria Capital Group (ASX:CNI) - Kalkine Media | Centuria Capital Group (ASX:CNI) Enters FY27 With Record Assets and New Digital Ambitions - Kalkine,,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
35,near_miss,MP1.AX,MEGAPORT LTD,18.41,4471586816,4.25,12.81,-15.08,1.47,20D <= -15.0%,,"Why Is Megaport (ASX:MP1) Share Price Under Pressure? - Kalkine | Why Megaport, Northern Star and Zip shares are turning heads on Thursday - The Motley Fool Australia | AI driving growth for ASX tech share - Morningstar Australia | Megaport Limited (ASX:MP1) Just Reported Annual Earnings And Analysts Are Lifting Their Estimates - simplywall.st | What Does Megaport's (ASX:MP1) AI Compute Bet Signal? - Kalkine Media",,not_run_limit_reached,Skipped after 12 classifications to control API cost.,"Check ASX announcements, debt, liquidity, free cash flow, regulatory issues and whether the event is temporary or permanent.",
